!
!Date: 01/25/2022
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
GEX2	YKR106W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000178329	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0032456	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:102676	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:88388	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657997	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC30.04c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC3F10.11c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC359.05	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2332	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2366	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3112	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3787	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 620268	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 71101	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VMR1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with YCF1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2061559	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2090029	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2204202	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with A7KVC2	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15438	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15439	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15440	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O60706	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P13569	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P33527	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q10RX7	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q92887	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IBA with ZDB-GENE-050517-17	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
BPT1	YLL015W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO1	YLL028W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
FPS1	YLL043W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR000425	computational	InterPro	2022-01-15	DDB, et al. (2001)
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000178329	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0032456	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:102676	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:88388	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657997	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC30.04c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC3F10.11c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC359.05	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2332	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2366	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3112	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3787	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 620268	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 71101	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VMR1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with YCF1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2061559	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2090029	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2204202	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with A7KVC2	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15438	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15439	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15440	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O60706	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P13569	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P33527	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q10RX7	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q92887	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YBT1	YLL048C	involved in	GO:0055085	transmembrane transport	biological process		IBA with ZDB-GENE-050517-17	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YLL053C	YLL053C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR000425	computational	InterPro	2022-01-15	DDB, et al. (2001)
YCT1	YLL055W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
MMP1	YLL061W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
THI73	YLR004C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
GAL2	YLR081W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
GAL2	YLR081W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
GAL2	YLR081W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
SUL2	YLR092W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001902	computational	InterPro	2022-01-15	DDB, et al. (2001)
ZRT2	YLR130C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003689	computational	InterPro	2022-01-15	DDB, et al. (2001)
NHA1	YLR138W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR006153	computational	InterPro	2022-01-15	DDB, et al. (2001)
YLR152C	YLR152C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004776	computational	InterPro	2022-01-15	DDB, et al. (2001)
MDL1	YLR188W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
THI7	YLR237W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001248	computational	InterPro	2022-01-15	DDB, et al. (2001)
THI7	YLR237W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR012681	computational	InterPro	2022-01-15	DDB, et al. (2001)
THI7	YLR237W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR045225	computational	InterPro	2022-01-15	DDB, et al. (2001)
ATR1	YML116W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
PHO84	YML123C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
PHO84	YML123C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT2	YMR011W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT2	YMR011W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT2	YMR011W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
AAC1	YMR056C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA1	YMR088C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
MME1	YMR166C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
MMT1	YMR177W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002524	computational	InterPro	2022-01-15	DDB, et al. (2001)
TOM40	YMR203W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR027246	computational	InterPro	2022-01-15	DDB, et al. (2001)
FMP42	YMR221C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
ZRC1	YMR243C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002524	computational	InterPro	2022-01-15	DDB, et al. (2001)
ATR2	YMR279C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:97570	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657189	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC25B2.02c	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPCC663.03	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPCC737.09c	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 619930	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with ATM1	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O53645	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O75027	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O95342	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P08183	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P29018	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q03518	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q03519	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q2M3G0	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q9FNU2	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
